"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
94.630003,94.709998,88.160002,90.800002,308823200,12.012701
89.920002,95.249997,89.85,94.999998,224959000,12.568354
94.699998,94.759999,91.86,92.669998,74443600,12.260099
91.3,92.270002,88.919999,88.929999,230941900,11.765303
90.029998,92.649998,86.499997,92.47,287180600,12.23364
89.399997,96.23,88.800003,95.899999,334670000,12.687423
94.429998,95.210003,89.060002,91.410003,272842500,12.093403
90.349998,94.49,88.859998,94.000002,260948800,12.436056
97.279997,100.799997,95.800003,99.719999,296285500,13.192803
98.040001,103.600001,97.210002,100.06,300874000,13.237785
97.869997,99.490001,96.499999,98.209998,234511900,12.993032
97.349998,101.240001,94.830001,94.999998,260154300,12.568354
92.800001,99.000003,92.530002,98.27,260293600,13.000971
95.990001,96.209999,92.999999,94.749999,222939500,12.53528
93.980001,96.479999,92.75,95.430001,273376600,12.625243
91.030001,91.100002,88.019999,89.159998,323465100,11.795731
89.310001,90.830003,88.440001,89.429997,214354000,11.831452
89.940002,90.939999,88.800003,89.999997,200480000,11.906862
90.019998,90.029998,84.690002,85.74,211185100,11.343271
86.869999,87.870002,85.899997,86.380001,158757900,11.427942
86.140002,86.249998,84.549999,85.039997,67833500,11.250661
86.64,87.419998,85.240002,85.810001,77081200,11.352532
86.519998,87.620003,85.069998,86.61,171500000,11.45837
87.419998,88.049999,84.720003,86.289999,241900400,11.416035
85.969998,87.739999,85.339997,85.349998,151885300,11.291674
85.880003,91.040001,85.16,90.750001,186503800,12.006086
93.170003,96.179998,92.709999,94.580002,295402100,12.512789
95.95,97.170001,92.389998,93.02,322327600,12.306404
91.809999,92.500001,90.260003,91.01,188262200,12.040484
90.43,93.150002,90.039998,92.699999,168375200,12.264068
93.209997,93.380001,90.14,90.579997,136711400,11.983595
90.460001,90.99,87.550001,88.66,154429100,11.729582
88.239997,89.739998,86.35,87.709998,199599400,11.603899
86.239998,87.250001,84.720003,85.329997,255416000,11.289028
80.570002,84.120003,80.050003,83.379999,457908500,11.031046
84.3,84.380002,80.399998,82.330002,261906400,10.892133
81.929999,82.000001,78.200001,78.200001,229978700,10.34574
79.390001,82.880001,79.309999,82.83,272317500,10.958282
88.039999,89.999997,85.820002,88.36,352382100,11.689893
86.819998,89.870001,86.499997,88.36,190942500,11.689893
88.859998,90.969999,88.299998,89.640002,173059600,11.859235
90.190001,91.549999,89.739998,90.73,154509600,12.00344
92.119999,94.999998,91.499998,94.2,215351500,12.462516
93.090001,94.340003,92.600003,92.999999,148182300,12.303758
92.600003,93.62,90.009997,90.13,162869700,11.924061
89.100003,92.000003,88.899999,91.509998,139561800,12.106633
91.920001,93.380001,90.279997,92.979999,149827300,12.301112
93.219997,96.25,93.100001,93.549998,202105400,12.376522
92.77,97.250003,92.619997,96.459998,187311600,12.76151
97.019998,99.999999,96.999997,99.719999,171802400,13.192803
99.999999,103.000001,99.500001,102.510003,178752700,13.561917
101.330003,102.510003,97.059999,97.830003,212265200,12.94276
96.370003,98.31,95.770002,96.82,168743400,12.809138
95.829997,99.75,95.829997,99.270002,204297100,13.133269
98.990003,99.939998,98.120003,99.16,152244400,13.118716
96.870001,97.039998,94.280002,94.530001,169559600,12.506174
95.049999,95.849998,92.719999,94.369997,171194800,12.485006
93.370001,94.250001,90.11,90.639998,230701100,11.991533
89.399997,92.399999,89.000001,91.199998,187579000,12.06562
91.650002,92.000003,86.509997,86.950001,196745500,11.503352
87.449999,90.889997,87.000002,90.250003,201776400,11.939937
89.860001,92.919997,89.25,91.159997,208263300,12.060328
92.000003,92.919997,88.96,89.189999,157467100,11.7997
87.930003,91.3,87.669997,89.310001,176664600,11.815576
88.120001,91.199998,87.669997,87.939997,192732400,11.634327
88.929999,90.740001,87.880002,88.37,181085100,11.691216
90.180001,92.77,89.449998,91.169997,185350900,12.061651
90.460001,91.87,88.450002,88.839997,176724800,11.753396
88.339999,88.400001,82.330002,85.300003,252786800,11.28506
84.179997,87.600002,82.570001,83.11,174574400,10.995326
84.87,89.169998,84.360002,88.629999,211064700,11.725613
89.809999,94.069997,89.580001,92.679998,211593200,12.261422
92.899997,96.580001,92.000003,96.350002,192114300,12.746958
96.300001,97.200002,95.009998,95.929999,150292100,12.691392
96.53,97.389999,94.179999,95.420001,199311000,12.62392
95.239997,99.689999,95.07,99.659998,196661500,13.184865
99.909997,103.479999,99.719999,101.52,199009300,13.430941
101.850001,103.199999,100.249998,101.620003,125045200,13.444171
102.09,103.109997,100.569999,101.590002,173896800,13.440202
102.710001,108.159999,101.749999,107.660001,166599300,14.243253
106.359998,109.440001,105.390002,106.500001,160153000,14.089787
107.579999,108.359997,103.860001,106.490001,161654500,14.088464
107.829998,109.98,107.579999,109.869998,154063000,14.535633
108.23,108.530001,106.399999,106.850002,123218200,14.136092
104.510002,105.01,102.609999,104.490002,125699000,13.823867
105.449997,107.450003,105,105.120003,142520000,13.907215
104.089999,108.999998,103.890001,108.689998,147343000,14.37952
110.139997,114.749996,109.780003,112.710003,203091700,14.911361
114.189997,116.130001,113.519995,115.989998,159060300,15.345299
114.940001,118.749994,113.280003,118.450001,164516100,15.670754
116.529997,116.67,114.189997,115.000002,134145200,15.214324
115.429998,116.790003,114.580006,116.320005,113907500,15.388959
118.42,119.999996,117.960003,119.57,132689200,15.818928
120.009996,120.980005,119,120.220001,97309100,15.904922
119.57,120.17,117.25,118.309998,113655500,15.652232
117.199999,118.249996,115.760006,117.639996,103220600,15.563591
119.190004,123.150002,118.789995,121.450003,148361500,16.067649
121.179996,124.25,120.250002,123.419994,124373900,16.328276
121.729996,122.989998,119.160004,120.499994,116616500,15.941965
118.889997,122.140005,118.600004,121.759996,117671400,16.108661
122.630003,125.349998,121.199997,121.510004,234691800,16.075588
126.620001,127.200001,123.509996,125.4,236289200,16.590228
124.639996,125.139994,122.969997,123.900005,135191000,16.391781
122.899996,125.000004,122.660004,124.729998,120172500,16.501588
123.350006,126.210005,123.260004,123.900005,113964200,16.391781
124.85,126.850006,123.830004,125.139994,114527700,16.55583
126.220005,126.999996,124.920002,125.829996,124622400,16.647116
125.799995,127.950005,125.799995,127.240002,99379000,16.833657
128.239998,132.249996,127.679998,132.070005,152339600,17.47266
131.749998,132.859997,131.119997,132.709993,99563800,17.557329
133.329994,133.499998,130.220003,132.500002,118384700,17.529547
132.329998,132.389999,127.900003,129.060003,132944000,17.074441
129.040003,131.23,126.260006,129.190006,116991000,17.09164
127.370005,130.959993,127.119999,129.570002,101164700,17.141913
129.560001,129.710005,123.250004,124.420004,152370400,16.460576
123.210003,124.019995,119.379995,119.489998,148992900,15.808344
119.780005,123.529997,119.700003,122.949997,111956600,16.266096
122.319996,124.619995,121.610006,122.419998,91891800,16.195978
123.730001,126.700003,121.570005,126.650002,114710400,16.755601
126.820005,129.309996,125.739994,127.450006,93105600,16.861441
127.629997,129.209993,125.299997,125.869997,97146000,16.652408
125.149994,126.780005,122.889996,124.179998,101986500,16.428824
124.049995,124.179998,121.749996,122.5,74499600,16.206563
124.759998,130.830004,124.549994,130.780003,159231800,17.301994
131.779999,134.980005,130.910006,133.050001,161605500,17.602312
133.449997,135.390001,132.030005,135.069994,121888200,17.869553
135.390001,135.9,133.850006,135.809998,114133600,17.967455
136.469999,139.99,136.000002,139.349998,113124900,18.435792
138.990004,141.340004,138.350002,139.490002,114055900,18.454314
140,141.109999,139.070005,140.949995,141299900,18.647469
140.130003,144.180002,140.040001,143.740005,137658500,19.016583
145.310001,146.4,143.209993,144.67,158179000,19.13962
143.819994,144.230003,139.43,143.849995,232913100,19.031134
143.809994,144.559998,140.549999,142.719995,169241100,18.881637
142.279999,142.35,138.300001,140.250006,172155900,18.554861
139.550003,141.559996,138.549994,139.949999,131205900,18.515171
138.809999,139.100006,136.040003,136.969997,140771400,18.120921
136.010002,136.929996,134.890003,136.090004,134937600,18.004499
136.660004,138.470005,136.100004,136.349997,128701300,18.038896
136.670004,137.449995,134.529995,135.580006,142853200,17.937027
136.110004,137.999994,135.590006,135.879999,106920100,17.976716
138.069996,139.500002,136.899996,139.480001,180464200,18.452991
140.670002,141.559996,136.329996,137.370007,158728500,18.173842
136.399998,136.949997,132.879997,134.009996,176633100,17.729317
135.420002,137.499996,134.860003,136.219994,121381400,18.021697
135.749996,140.200005,135.209997,139.859997,147361900,18.503264
139.789995,143.560001,139.739994,142.440002,109846100,18.844594
143.459999,143.949997,141.539995,141.970005,141904000,18.782414
142.580006,143.799994,141.800001,142.430002,108556000,18.843271
143.5,144.66,142.520004,142.829998,103544700,18.89619
141.250002,142.829998,139.789995,140.02,92619800,18.524432
138.699997,138.990004,136.249994,138.609995,124672100,18.33789
138.480005,139.680006,135.179996,135.400002,115399200,17.913213
135.92,138.039995,134.420006,137.220003,143982300,18.153996
137.760002,137.989994,135.93,136.359997,85756300,18.040219
136.339996,138.970003,136.319996,138.520006,111318900,18.325985
139.540003,142.34,137.529997,142.34,120875300,18.831364
142.030006,143.180006,141.16,142.269999,86811900,18.822103
145.039995,147,144.320005,146.879997,121396800,19.431999
145.759998,148.019997,145.569994,147.519999,98392700,19.51667
149.079994,152.019995,148.629997,151.750002,150538500,20.076293
153.269997,155.039997,150.889996,152.910002,183881600,20.229759
153.289997,153.43,149.749996,151.509996,218695400,20.044541
157.790007,158.730001,156.109995,156.739996,218526000,20.736462
156.629993,158.439995,155.559996,157.819994,131740700,20.879344
156.950001,160.000004,156.500004,159.990004,109590600,21.166433
160.169994,160.879997,157.259995,160.100006,108327800,21.180986
158.880005,160.100006,157.600002,160.000004,90888700,21.167756
158.900005,160.450001,158.250004,160.030005,95539500,21.171725
161.700003,164.720005,161.499998,162.790001,117401200,21.536868
162.990005,164.999998,162.910004,163.390001,105634200,21.616247
165.210003,166.639996,164.869995,166.430004,98560000,22.018435
164.929996,165.569998,164.209993,165.549997,98952700,21.902011
165.750002,167.389999,164.209993,165.110001,105795900,21.8438
165.579998,166.510006,163.089994,163.91,85404200,21.685042
165.489996,166.599995,164.799994,165.509996,96838700,21.896719
165.66,166.599995,163.659994,164.720005,75073600,21.792205
163.689995,164.379997,161.879993,162.830002,88835600,21.54216
162.549995,166.709997,162.459993,165.310005,111267800,21.870261
166.649996,168.670002,166.500006,168.419996,109995200,22.281708
167.939999,168.230005,165.529997,166.779999,76454000,22.064739
163.550005,163.590006,159.420004,159.589994,131095300,21.113512
161.630001,164.239994,161.409996,164.000002,107788100,21.696949
162.75,165.300005,162.450006,164.600002,103317900,21.776328
164.979998,166.719997,164.610003,166.330002,85507800,22.005205
167.650005,169.370005,166.799999,169.220001,104018600,22.387547
170.119995,170.709995,168.270006,169.059998,101732400,22.366379
169.459993,170.940001,169.129999,169.400005,81088700,22.411361
168.919994,169.549995,166.759998,167.41,75999700,22.148087
168.750004,169.569996,164.829994,169.450006,112295400,22.417977
172.270004,172.489996,168.529999,170.049994,113425200,22.497354
168.160004,168.850006,166.500006,168.210005,77834400,22.253926
167.99,170.000006,164.939997,165.300005,117257000,21.868938
164.620003,167.610004,164.110004,165.180002,91062300,21.853061
166.440004,167.100006,164.999998,166.549994,73488800,22.034309
167.279997,170.699995,167.090006,170.309999,93657200,22.531752
172.979994,173.139997,171.999998,172.930006,78761900,22.878375
172.780003,174.470001,169.699999,171.140005,202771800,22.641561
172.059999,173.25,170.809998,172.559998,122783500,22.829424
172.910006,173.179998,170.869999,172.160002,87240300,22.776505
170.829998,173.900002,170.249998,173.719997,80502800,22.98289
174.040005,175.650002,173.589994,175.160004,106617700,23.1734
177.990002,182.750004,177.879999,181.869997,188505800,24.061122
181.98,186.790003,181.969999,184.550005,202643000,24.415683
185.829994,186.549997,184.759996,185.020002,150395700,24.477863
184.289999,185.160006,181.620005,184.020006,109428900,24.345565
185.190006,185.379997,182.850006,184.480003,89188400,24.406422
185.399998,188.899998,185.030003,185.5,148390900,24.541366
187.199999,187.699997,182.770004,183.820002,137720100,24.319105
182.01,185.5,181.440001,182.369995,111309800,24.127271
183.870003,186.68,183.330004,186.150002,84361200,24.62736
186.730001,187.400003,184.309999,185.379997,86346400,24.52549
186.130001,186.449995,182.610001,185.349997,134896300,24.521521
185.349997,186.220003,180.699997,180.860001,131177900,23.927501
181.41,185.939997,181.349998,184.9,138327000,24.461987
186.200003,186.860004,184.269999,186.019999,105783300,24.610161
187.739998,190.009996,187.300001,190.009996,151271400,25.138032
189.760004,190.549995,189.030001,190.250002,116417000,25.169784
190.659998,191.450003,188.889997,189.270006,109552800,25.040132
188.969999,190.699999,188.620005,190.469994,73318000,25.198889
191.020006,191.510004,189.640001,190.810001,72006200,25.243871
190.629997,191.169996,189.700003,190.019997,87005100,25.139355
192.249994,192.319996,190.230001,191.289999,93877700,25.307374
189.630001,190.920004,189.529999,190.559996,93389100,25.210796
189.349995,190.360004,187.84,188.050005,107856700,24.878728
187.85,189.999996,185.550001,189.860006,235557700,25.118188
200.599998,201.749998,197.850002,198.759996,285259800,26.295643
199.52,208.709997,199.229994,204.920004,298431700,27.110603
204.699999,207.850004,202.510002,205.199997,197848000,27.147646
205.699995,205.799997,203.230005,203.939995,105196700,26.980949
203.670002,206.750006,200.1,202.480001,121084600,26.787794
201.659996,202.809996,196.449997,197.370005,189137900,26.11175
197.709999,198.020006,191.099995,192.399998,204596700,25.454225
195.000004,196.810005,192.140005,196.349995,142567600,25.976804
196.060001,196.800005,188.169994,188.500002,179381300,24.938262
189.800005,192.879995,185.570002,189.309994,169745800,25.045422
187.85,189.519999,185.919996,188.749994,130635400,24.971335
190.73,193.850004,190.230001,190.810001,121882600,25.243871
192.399998,195.000004,191.819998,194.029995,96200300,25.669871
192.51,195.189995,192.399998,194.340002,73774400,25.710885
196.939995,201.900002,196.260006,201.460005,132213900,26.65285
201.019995,204.980005,201.009995,202.98,100298800,26.853943
204.559996,205.000006,201.83,203.250006,110967500,26.889665
203.140003,204.870003,201.430004,201.990004,90932800,26.722968
202.869997,204.830002,202.070005,204.450006,85810200,27.048423
205.480003,207.999994,205.010006,206.630003,121301600,27.336833
206.080004,207.439995,205.000006,206.999998,99128400,27.385783
206.540001,206.999998,203.999996,205.960001,93580200,27.248193
204.609997,204.609997,199.799994,200.509996,135581600,26.527166
199.150005,200.389994,197.76,199.919996,101666600,26.44911
203,206.000002,202.949999,205.879999,118724200,27.237609
205.33,205.879999,202.899998,204.440006,79609600,27.0471
205.400002,205.649994,203.760004,204.190001,71613500,27.014025
199.219994,202.959999,198.370001,200.589998,73814300,26.53775
201.109997,201.679996,198.769997,199.909996,106214500,26.447787
202.239996,202.769995,196.830006,196.969995,116440800,26.058829
198.960001,201.420004,195.749994,196.230005,178815000,25.960929
197.420006,198.980001,196.270006,196.479998,112179900,25.994003
199.700005,199.879995,190.280003,193.320005,206721200,25.575941
193.320005,193.770002,188.680006,188.949999,178689700,24.997796
189.359995,192.349997,188.700006,189.870007,172599700,25.119511
191.279999,198.159996,190.310003,197.800001,171195500,26.168637
199.5,199.700005,196.120003,196.429996,122417400,25.987388
197.780001,198.000006,193.429995,194.669996,107443700,25.754543
195.369999,197.430006,192.560001,196.979996,123947600,26.060152
195.829996,197.509995,193.270004,194.169998,104864900,25.688394
195.100006,196.499998,194.549994,195.030005,88246200,25.802171
194.26,195.000004,191.000006,191.859999,97209700,25.382784
193.170002,195.500002,192.600002,195.43,152192600,25.85509
196.050001,199.750006,195.670006,198.229998,152976600,26.225525
199.439999,200.850004,198.659994,200.360006,87378900,26.507322
201.199999,202.379999,200.810003,202.100006,86381400,26.737522
203.549999,209.349998,203.349995,209.040005,125222300,27.655673
211.719999,213.949997,209.610004,211.609997,161141400,27.995679
212.629993,212.719995,208.729998,209.100006,111301400,27.663611
208.83,212.000006,208.310001,211.639997,103021100,27.999648
213.130005,213.349997,210.559999,210.730003,88102700,27.879257
213.429998,214.499996,212.380001,214.009998,123432400,28.313195
214.599998,215.589994,213.249994,214.379993,150476200,28.362145
214.379993,215.23,210.750004,210.969995,138040000,27.911008
211.75,212.000006,209.050005,210.58,119282800,27.859412
210.299994,212.000006,209.060005,211.980005,111902700,28.04463
212.799997,213.000002,208.450005,210.110003,115557400,27.797232
209.189995,209.769995,206.419998,207.720001,148614900,27.481038
207.870005,210.929995,204.099998,210.650002,151473000,27.868673
210.110003,210.459997,209.020004,209.43,108223500,27.707269
210.929995,211.599997,205.869999,205.93,148516900,27.244224
208.330002,215.189999,207.240004,215.039995,182501900,28.449462
214.910006,215.549994,209.500002,211.73,153038200,28.011555
212.079994,213.309996,207.210003,208.069996,152038600,27.527342
206.780006,207.499996,197.16,197.75,220441900,26.162022
202.510002,204.699999,200.190002,203.070002,266424900,26.86585
205.950001,213.710005,202.580004,205.940001,466777500,27.245547
206.849995,210.58,199.530001,207.880005,430642100,27.502206
204.930004,205.500004,198.699995,199.289995,293375600,26.365761
201.079996,202.199995,190.250002,192.060003,311488100,25.409244
192.369997,196,191.299999,194.729998,187469100,25.762481
195.909998,196.319994,193.379993,195.859997,174585600,25.911978
195.169994,200.200003,194.420004,199.229994,153832000,26.357823
196.730003,198.370001,191.570005,192.050003,189413000,25.407921
192.630003,196,190.850002,195.460001,212576700,25.859059
195.690006,197.880003,193.999994,194.119997,119567700,25.681779
196.419996,197.499994,194.749998,196.190004,158221700,25.955637
195.889997,196.6,194.26,195.120007,92590400,25.814078
194.880001,199.750006,194.059996,198.669994,137586400,26.283736
198.109995,201.639996,195.500002,200.379993,163867200,26.509966
201.940002,203.690002,201.520006,203.399996,135934400,26.909508
204.190001,204.310003,200.860004,202.550003,109099200,26.797055
201.629995,203.889994,200.920006,202.929998,105706300,26.847328
201.860001,203.200005,201.109997,201.669996,103867400,26.680632
202.339998,202.500002,199.190006,200.419994,97640900,26.515259
199.999998,201.330002,195.709993,197.059998,143773700,26.070736
198.229998,201.440004,197.840002,200.66,115141600,26.547011
197.380005,202.859997,196.889994,202.000004,166281500,26.724291
202.379999,205.169996,202.000004,204.619997,126865200,27.070912
205.749996,209.500002,205.450003,208.990004,137523400,27.649058
209.929998,210.830006,207.740002,208.85,141636600,27.630535
208.940002,209.869997,207.940006,209.329998,93013200,27.694038
209.279997,210.919994,208.629995,210.710003,91510300,27.876611
214.940006,219.699995,214.629999,218.950005,224905100,28.966751
220.010002,220.090004,218.250002,219.079994,107472400,28.983948
218.310003,224.999996,217.889994,223.020004,230064800,29.505205
223.829996,225.480007,223.199995,224.839993,149054500,29.745987
223.909998,225.500008,223.319998,225.500008,101425100,29.833306
227.37001,227.729992,225.75,226.600006,104080900,29.978834
225.380005,225.500008,220.249994,223.839996,123375700,29.613689
224.180004,224.979996,222.510006,224.449997,111727000,29.694391
224.899994,226.449989,223.269997,224.120003,112739200,29.650733
224.100002,224.999996,222.609995,224.650002,85527400,29.720851
224.790005,225.240002,221.230003,222.25,139861400,29.403335
220.469999,225.999992,220.150005,224.750004,114104900,29.734082
225.640011,228.780003,224.100002,228.359993,150607800,30.211678
227.640003,230.200008,227.509987,229.370003,149445100,30.3453
230.919998,230.970013,226.250011,226.649994,135571100,29.985447
228.949993,231.950008,228.550011,230.899998,160218800,30.547716
232.999992,233.869999,231.619987,232.389992,135186100,30.74484
236.599995,237.479988,234.250008,235.849991,131827500,31.202593
235.490009,236.610008,234.459999,235.000011,107664900,31.090142
237.41,238.730003,232.75,235.969994,150786300,31.218469
234.980011,238.509998,234.769993,238.489998,171126900,31.551862
238.200005,240.239998,237.000004,239.540009,111754300,31.690777
239.549995,241.92001,238.659988,240.600006,157125500,31.831013
240.440002,241.540001,238.040001,239.950005,143247300,31.745018
241.430012,241.889996,240.460003,241.789993,83545700,31.988446
242.199989,243.069996,241.809994,242.290005,83256600,32.054597
241.860008,242.800003,241.110004,242.430008,76552700,32.073119
245.280006,245.810005,244.069992,245.690002,101019100,32.504411
245.779991,249.029999,245.509998,248.92001,94196200,32.931736
248.569988,251.140007,244.550003,247.400002,187636400,32.730642
247.030006,247.889999,241.769993,247.070007,141731100,32.686984
248.540001,249.250004,242.960007,244.590004,184581600,32.358883
258.799995,260.249989,255.729992,259.220005,245597800,34.29441
258.240009,266.750004,256.199989,266.469997,198356200,35.253573
267.990005,272.180008,266.999996,270.82999,199238900,35.830393
271.880001,272.459988,268.19001,269.5,119767200,35.654438
267.269989,267.839989,260.520008,262.039989,177335900,34.66749
263.250004,264.000008,256.410007,261.600006,189600600,34.60928
263.020012,270.000011,262.010002,268.640007,139710200,35.540662
269.310009,270.570011,260.999992,261.090008,135615900,34.541808
263.840004,267.87999,262.880009,266.349995,113585500,35.237697
262.889996,263.290005,256.749989,258.679993,180954900,34.222967
253.03001,258.140007,248.729992,255.989998,220775800,33.867085
253.830002,258.249996,199.249994,246.249989,321465200,32.578497
243.710011,246.569996,225.209988,235.860004,419004600,31.203918
250.25,254.649994,248.529987,253.990005,246076600,33.602489
251.839996,259.890007,250.499992,256.519997,212226700,33.937203
259.240005,263.130001,258.699993,262.090004,163594900,34.674106
263.21999,265.000004,256.399994,258.360012,149928100,34.180634
255.159992,256.479996,249.499996,253.819988,189840700,33.579996
254.700008,256.179989,247.709995,254.219997,190708700,33.632917
256.980007,258.550003,250.259987,252.360008,195669600,33.386843
249.499996,252.919994,244.85001,248.339996,256431700,32.855001
241.880009,243.849987,236.209999,237.759995,320728800,31.455283
232.819988,244.499989,231.349995,242.319992,305972800,32.058564
247.279999,250.900002,246.260002,246.759987,188559700,32.645969
239.349991,246.759987,237.160007,245.220005,262001600,32.442231
250.080009,252.12999,243.750011,244.109993,212663500,32.295378
250.599995,253.890003,249.110001,253.349991,166570600,33.517816
259.389996,259.400009,253.349991,256.880005,203903700,33.984832
259.690002,265.939999,258.959999,260.830002,219118200,34.50741
264.539993,264.799999,260.32999,263.949993,172137000,34.92018
265.180008,265.550003,260.409992,263.119987,162526700,34.810372
258.209995,261.900013,254.629993,255.960011,189576100,33.863118
258.289997,259.14999,250.550007,250.940002,221735500,33.198978
253.240002,253.799988,245.650002,249.330006,250192600,32.985978
251.470001,251.899998,242.490009,243.200012,213657500,32.174989
244.839996,250.980003,242.199989,250.510006,194089000,33.14209
248.230007,253.859989,247.369987,253.509995,136439800,33.538984
255.960011,259.14999,254.010006,254.279999,150740100,33.640855
255.640003,259.850006,255.5,259.690002,146268500,34.35659
261.099995,267.75,260.629997,267.249989,195919500,35.356764
270.599998,272.899998,269.5,271.869987,218213800,35.967983
272.249996,274.999992,271.419991,274.070011,196155400,36.259043
277.689987,279.009991,268.729996,270.170002,194122600,35.743078
272.160007,275.970001,271.499992,273.850006,179315500,36.229937
274.580009,274.660011,267.89999,270.969994,192114300,35.848915
271.000008,273.200005,268.099995,268.999989,178569300,35.588287
270.060013,270.270004,265.810009,266.699989,137485600,35.284
266.930008,269.749992,264.519993,268.299999,146237000,35.495679
264.12001,264.390003,254.299999,256.170002,283336200,33.890899
256.709988,257.96999,250.009995,251.530003,184863000,33.277034
254.299999,254.800011,243.220013,248.48,255724000,32.873524
250.490005,250.929989,243.200012,246.939991,173460700,32.669783
251.000004,252.799992,246.16,248.62999,153808900,32.893367
250.490005,258.770008,249.749989,258.670006,163639000,34.221646
262.48,262.900009,254.889999,258.089993,184536100,34.144911
256.889992,259.899994,255.159992,259.619987,108330600,34.347327
258.530003,261.849998,254.860012,257.290001,140719600,34.039073
256.319992,256.399994,246.429993,251.799995,297731000,33.312754
249.379993,255.800007,249.000011,252.730003,203011900,33.435793
248.230007,256.969994,247.299999,251.450001,206216500,33.26645
253.18,254.970001,248.410011,249.900005,259964600,33.061388
249.880005,249.880005,239.60001,245.580013,256119500,32.48986
242.900005,252.899994,240.010006,251.890011,268737700,33.324663
265.089993,265.149994,253.999992,254.239998,296417800,33.635563
257.679996,259.999996,255.310009,259.02,161329700,34.26795
257.089996,260.380005,256.279991,259.939995,133347200,34.389663
259.999996,260.099998,257.710011,259.280006,105137900,34.302348
260.870003,264.799999,260.300003,264.080009,146192900,34.937381
263.669987,265.990013,260.249989,260.959991,129996300,34.524607
260.709999,262.64999,256.099987,258.109993,160951700,34.147557
255.889996,259.699989,254.900013,257.25,112052500,34.033781
260.440006,262.589989,259.619987,261.849998,107013900,34.642354
261.010006,263.259991,259.42001,261.93,104413400,34.652938
262.840008,264.279987,260.30999,262.980011,105093800,34.791853
261.729996,263.179989,260.549995,261.700008,72274300,34.622511
259.779991,261.48999,257.630009,260.090012,111224400,34.40951
261.480003,262.150005,259.57,261.749996,75782000,34.629124
259.850006,260.449993,257.550007,259.409996,112980000,34.319545
255.399998,255.689991,249.80999,250.189999,155013600,33.099754
246.689999,253.099998,246.119999,251.790009,133730100,33.311433
251.650005,251.879997,249.09,249.099987,88717300,32.955547
247.580006,250.009995,246.62001,247.640007,79607500,32.762394
250.080009,254.629993,249.199989,251.970013,105660100,33.335247
252.360008,254.669994,251.57999,253.070011,84924000,33.480775
252.839993,253.480007,248.680004,249.880005,106676500,33.058742
249.390007,253.919991,249.000011,249.639999,96057500,33.02699
251.790009,252,245.249992,245.799992,103510400,32.518963
242.669987,243.000008,238.650002,239.930004,150641400,31.742372
238.040001,243.98999,237.200008,242.889992,149216900,32.133974
245.449997,245.750004,240.279999,240.279999,116626300,31.788676
241.749992,242.610012,235.559998,241.620003,137097800,31.965957
240.76001,245.750004,240.680008,242.499996,95822300,32.082378
241.849995,244.55999,240.349987,243.10001,105196700,32.161759
247.46999,251.459988,246.280003,250.330002,174259400,33.118276
251.26001,252.169991,248.569988,252.169991,103856900,33.361704
255.090004,258.779995,254.500004,258.770008,130197200,34.234876
256.639999,259.529999,256.250004,257.810013,85639400,34.10787
259.779991,264.390003,259.100002,262.92001,131637800,34.783915
265.040005,266.520012,262.92001,263.07,109643800,34.803758
263.190002,264.499992,261.400002,263.410007,96885600,34.848741
265.819996,268.279999,265.759995,267.039997,97195000,35.328983
266.209991,269.170006,265.519989,268.059994,102037600,35.463927
268.17001,270.379993,267.839989,270.21999,107342200,35.749691
270.23999,276.669991,269.5,276.569988,163025800,36.589786
277.689987,277.960007,273.679989,275.369987,158619300,36.431028
276.07999,283.780006,275.849998,283.230007,164669400,37.470896
283.860008,287.349995,282.789997,283.769993,167018600,37.542336
282.709995,287.979996,282.409988,287.750004,146322400,38.068885
286.329998,292.759998,286.000004,288.919991,196529200,38.223673
292.10001,293.530003,290.549988,292.319988,162372000,38.673487
293.98,294.730003,291.009998,291.159988,120708700,38.520021
291.769989,291.769989,274.999992,286.859997,258760600,37.951139
287.229992,289.809998,286.000004,287.369995,117411000,38.018611
288.999992,289.999989,281.249989,283.749992,168347900,37.53969
286.149994,286.57999,281.349991,282.520004,112035700,37.376964
281.60001,282.900013,277.769989,278.639996,108825500,36.863645
281.999992,289.449989,281.819988,288.939991,125491800,38.226319
289.589993,291.989994,285.259987,289.19001,167717200,38.259396
290.339996,290.48,286.910011,289.219997,102099900,38.263363
291.709988,294.500011,289.999989,294.069988,164600800,38.905009
294.73999,297.239994,294.599987,295.360004,106938300,39.075677
295.409992,299.499992,292.490005,298.539997,139636000,39.496385
300.200008,301.959995,299.799999,300.140007,157523100,39.708064
301.690002,302.469994,300.400013,302.30999,108824100,39.995149
307.439987,315,304.909996,314.739994,230548500,41.63962
318.470013,319.000011,314.289997,317.999989,273252700,42.070912
303.400002,313.770012,300.020004,309.489994,308196000,40.945053
308.999996,314.249996,306.869987,310.529991,180406100,41.082643
312.359993,314.739994,306.799999,309.520008,137865000,40.949023
309.070011,310.039993,306.299988,307.470001,93194500,40.677811
309.090012,311.600002,308.44001,308.839993,98115500,40.859058
306.869987,309.740013,305.650013,308.049988,98232400,40.754542
307.650005,309.89999,305.599998,307.830009,99750700,40.725439
307.950012,308,300.899998,305.23999,137762800,40.382784
304.230007,305.880005,300.87001,300.98,107627800,39.819193
